KE_TITLE,KE_CHUNK,MESH_TITLE,SCORE
Microcephaly,Microcephaly,Microcephaly,0.9999999403953552
Microcephaly,Microcephaly,Megalencephaly,0.7594670057296753
Microcephaly,Microcephaly,Congenital Microtia,0.7090117335319519
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Mis-timed ecdysone receptor-responsive nuclear receptor cascade",Mis-timed ecdysone receptor-responsive nuclear receptor cascade,Ecdysone,0.5874273777008057
"Increase, Mis-timed ecdysone receptor-responsive nuclear receptor cascade",Mis-timed ecdysone receptor-responsive nuclear receptor cascade,Ecdysterone,0.5601467490196228
"Increase, Mis-timed ecdysone receptor-responsive nuclear receptor cascade",Mis-timed ecdysone receptor-responsive nuclear receptor cascade,Ecdysteroids,0.5418493747711182
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Ecdysone receptor antagonism",Ecdysone receptor antagonism,Ecdysone,0.7492893934249878
"Increase, Ecdysone receptor antagonism",Ecdysone receptor antagonism,Ecdysteroids,0.7360283136367798
"Increase, Ecdysone receptor antagonism",Ecdysone receptor antagonism,Ecdysterone,0.7095917463302612
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Down-Regulation,0.6212114095687866
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Deceleration,0.5292280316352844
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Desegregation,0.4799889326095581
"Increase, Mis-timed ecdysone receptor-responsive nuclear receptor cascade",Mis-timed ecdysone receptor-responsive nuclear receptor cascade,Ecdysone,0.5874273777008057
"Increase, Mis-timed ecdysone receptor-responsive nuclear receptor cascade",Mis-timed ecdysone receptor-responsive nuclear receptor cascade,Ecdysterone,0.5601467490196228
"Increase, Mis-timed ecdysone receptor-responsive nuclear receptor cascade",Mis-timed ecdysone receptor-responsive nuclear receptor cascade,Ecdysteroids,0.5418493747711182
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Reactive Inhibition,0.7180466651916504
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Neural Inhibition,0.6898154020309448
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Proactive Inhibition,0.6867852210998535
"Inhibition, organic anion-transporting polypeptide 1C1 (OATP1C1)",organic anion-transporting polypeptide,Organic Anion Transport Protein 1,0.79973304271698
"Inhibition, organic anion-transporting polypeptide 1C1 (OATP1C1)",organic anion-transporting polypeptide,Organic Anion Transporters,0.7516477108001709
"Inhibition, organic anion-transporting polypeptide 1C1 (OATP1C1)",organic anion-transporting polypeptide,Organic Cation Transport Proteins,0.7087702751159668
"Inhibition, organic anion-transporting polypeptide 1C1 (OATP1C1)",OATP1C1,HMGA1c Protein,0.6546792984008789
"Inhibition, organic anion-transporting polypeptide 1C1 (OATP1C1)",OATP1C1,Organic Anion Transport Protein 1,0.645063042640686
"Inhibition, organic anion-transporting polypeptide 1C1 (OATP1C1)",OATP1C1,UGT1A1 Enzyme,0.6392931938171387
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Down-Regulation,0.6212114095687866
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Deceleration,0.5292280316352844
"Decrease, E2 blood concentrations at hypothalamus",Decrease,Desegregation,0.4799889326095581
"Decrease, neural network maturation",neural network maturation,Neurogenesis,0.6834685206413269
"Decrease, neural network maturation",neural network maturation,Neuronal Plasticity,0.6038801670074463
"Decrease, neural network maturation",neural network maturation,Glia Maturation Factor,0.5891698598861694
Impaired axonal insulation,Impaired axonal insulation,Diffuse Axonal Injury,0.5822583436965942
Impaired axonal insulation,Impaired axonal insulation,Axonal Transport,0.5617458820343018
Impaired axonal insulation,Impaired axonal insulation,Axon Initial Segment,0.5519376993179321
Diminished survival of naive B lymphocytes,Diminished survival,Mortality,0.5812992453575134
Diminished survival of naive B lymphocytes,Diminished survival,"Mortality, Premature",0.5115225315093994
Diminished survival of naive B lymphocytes,Diminished survival,Child Mortality,0.5036919116973877
Diminished survival of naive B lymphocytes,naive B,Neptune,0.48465821146965027
Diminished survival of naive B lymphocytes,naive B,Type B Personality,0.48109227418899536
Diminished survival of naive B lymphocytes,naive B,Pre-B Cell Receptors,0.4804587960243225
Diminished proliferation of activated B lymphocytes ,Diminished proliferation,Down-Regulation,0.6229170560836792
Diminished proliferation of activated B lymphocytes ,Diminished proliferation,Cell Migration Inhibition,0.5890432596206665
Diminished proliferation of activated B lymphocytes ,Diminished proliferation,Cell Dedifferentiation,0.5427749156951904
Diminished proliferation of activated B lymphocytes ,activated B,B-Cell Activating Factor,0.6536189317703247
Diminished proliferation of activated B lymphocytes ,activated B,B-Cell Activation Factor Receptor,0.630713939666748
Diminished proliferation of activated B lymphocytes ,activated B,"Receptors, Antigen, B-Cell",0.6143193244934082
Diminished differentiation of activated B lymphocytes ,Diminished differentiation,Cell Dedifferentiation,0.6411803364753723
Diminished differentiation of activated B lymphocytes ,Diminished differentiation,Inhibitor of Differentiation Proteins,0.5900654792785645
Diminished differentiation of activated B lymphocytes ,Diminished differentiation,Down-Regulation,0.5696202516555786
Diminished proliferation of activated B lymphocytes ,activated B,B-Cell Activating Factor,0.6536189317703247
Diminished proliferation of activated B lymphocytes ,activated B,B-Cell Activation Factor Receptor,0.630713939666748
Diminished proliferation of activated B lymphocytes ,activated B,"Receptors, Antigen, B-Cell",0.6143193244934082
Diminished vaccine response,Diminished vaccine response,Vaccination Refusal,0.5833209753036499
Diminished vaccine response,Diminished vaccine response,Vaccine Efficacy,0.5550058484077454
Diminished vaccine response,Diminished vaccine response,Vaccine-Preventable Diseases,0.5386321544647217
Reduced antibody production,Reduced antibody production,Antibody Formation,0.6090992093086243
Reduced antibody production,Reduced antibody production,"Antibodies, Blocking",0.5915900468826294
Reduced antibody production,Reduced antibody production,"Antibodies, Neutralizing",0.5727836489677429
Phosphodiesterase inhibition,Phosphodiesterase inhibition,Phosphodiesterase Inhibitors,0.9630757570266724
Phosphodiesterase inhibition,Phosphodiesterase inhibition,Phosphodiesterase 5 Inhibitors,0.8713566064834595
Phosphodiesterase inhibition,Phosphodiesterase inhibition,Phosphodiesterase 4 Inhibitors,0.8429158926010132
Hyperphosphorylation of Tau,Hyperphosphorylation,Phosphorylation,0.8458839654922485
Hyperphosphorylation of Tau,Hyperphosphorylation,Phosphorylases,0.7877952456474304
Hyperphosphorylation of Tau,Hyperphosphorylation,Phosphorylase Phosphatase,0.7646083235740662
Hyperphosphorylation of ryanodine receptor (RyR2),ryanodine receptor,Ryanodine,0.9272035956382751
Hyperphosphorylation of ryanodine receptor (RyR2),ryanodine receptor,Ryanodine Receptor Calcium Release Channel,0.8529621362686157
Hyperphosphorylation of ryanodine receptor (RyR2),ryanodine receptor,Rhodanine,0.6172834634780884
Hyperphosphorylation of ryanodine receptor (RyR2),RyR2,RNA Replication,0.6098861694335938
Hyperphosphorylation of ryanodine receptor (RyR2),RyR2,RNA,0.5871749520301819
Hyperphosphorylation of ryanodine receptor (RyR2),RyR2,RNA Polymerase II,0.5783731937408447
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Reactive Inhibition,0.7180466651916504
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Neural Inhibition,0.6898154020309448
"Inhibition, Cyclooxygenase 1 activity",Inhibition,Proactive Inhibition,0.6867852210998535
Inhibition of Funny current (If),Funny current,"Potassium Channels, Inwardly Rectifying",0.5181806087493896
Inhibition of Funny current (If),Funny current,Ion Channels,0.4858607351779938
Inhibition of Funny current (If),Funny current,G Protein-Coupled Inwardly-Rectifying Potassium Channels,0.48337942361831665
Altered Cardiac Electrical Conduction,Altered Cardiac Electrical Conduction,Cardiac Conduction System Disease,0.7909512519836426
Altered Cardiac Electrical Conduction,Altered Cardiac Electrical Conduction,Cardiac Electrophysiology,0.7714978456497192
Altered Cardiac Electrical Conduction,Altered Cardiac Electrical Conduction,Heart Conduction System,0.7447068691253662
HCN Channel Inhibition,HCN Channel Inhibition,KCNQ1 Potassium Channel,0.5493990182876587
HCN Channel Inhibition,HCN Channel Inhibition,Ion Channels,0.5301576256752014
HCN Channel Inhibition,HCN Channel Inhibition,Sodium Potassium Chloride Symporter Inhibitors,0.5215973854064941
"Activation, Glutamate-gated chloride channels",Activation,Activation Analysis,0.7367744445800781
"Activation, Glutamate-gated chloride channels",Activation,"Activation, Metabolic",0.7045129537582397
"Activation, Glutamate-gated chloride channels",Activation,Enzyme Activation,0.6919927597045898
"Activation, Mineralocorticoid Receptor",Mineralocorticoid Receptor,"Receptors, Mineralocorticoid",0.9433926343917847
"Activation, Mineralocorticoid Receptor",Mineralocorticoid Receptor,Mineralocorticoids,0.9179618954658508
"Activation, Mineralocorticoid Receptor",Mineralocorticoid Receptor,Mineralocorticoid Receptor Antagonists,0.8847852349281311
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Lipid droplet",Lipid droplet,Lipid Droplets,0.9323699474334717
"Increase, Lipid droplet",Lipid droplet,Lipid Droplet Associated Proteins,0.81277996301651
"Increase, Lipid droplet",Lipid droplet,Lipid Bilayers,0.7038093209266663
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Fat mass",Fat mass,Fat Body,0.8717042803764343
"Increase, Fat mass",Fat mass,Body Fat Distribution,0.8469090461730957
"Increase, Fat mass",Fat mass,Abdominal Fat,0.7557593584060669
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, DGAT1",DGAT1,DDT,0.5803080797195435
"Increase, DGAT1",DGAT1,Transcription Factor DP1,0.5736227035522461
"Increase, DGAT1",DGAT1,"Genes, DCC",0.5695684552192688
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, body mass index",body mass index,Body Mass Index,0.9999999403953552
"Increase, body mass index",body mass index,Body Composition,0.7527823448181152
"Increase, body mass index",body mass index,Body Weight,0.7243329882621765
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Activation, SREBF1",SREBF1,SMARCB1 Protein,0.6340453624725342
"Activation, SREBF1",SREBF1,Sp1 Transcription Factor,0.5975897312164307
"Activation, SREBF1",SREBF1,E2F1 Transcription Factor,0.537785530090332
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, perilipin-2",perilipin-2,Perilipin-2,0.9999999403953552
"Increase, perilipin-2",perilipin-2,Perilipin-1,0.840299665927887
"Increase, perilipin-2",perilipin-2,Perilipin-3,0.7953200340270996
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
Ferroptosis related pathways activation,Ferroptosis,Ferroptosis,1.0
Ferroptosis related pathways activation,Ferroptosis,Ferric Compounds,0.7483335733413696
Ferroptosis related pathways activation,Ferroptosis,Ferrichrome,0.7454226613044739
"Suppression, Inflammatory cytokines",Suppression,"Suppression, Genetic",0.6312265992164612
"Suppression, Inflammatory cytokines",Suppression,Down-Regulation,0.5886813998222351
"Suppression, Inflammatory cytokines",Suppression,"Genes, Suppressor",0.5454510450363159
Suppression of Keap1 cysteine oxidation,Keap1 cysteine oxidation,Cysteine,0.5749507546424866
Suppression of Keap1 cysteine oxidation,Keap1 cysteine oxidation,Protein Carbonylation,0.5630292892456055
Suppression of Keap1 cysteine oxidation,Keap1 cysteine oxidation,Cysteine Synthase,0.543973982334137
"MIE-A: Direct ligand interaction with nuclear hormone receptors (ERα/ERβ, AR) or interference with steroidogenic enzymes (e.g., CYP19A1) → receptor activation/antagonism or enzyme inhibition.",MIE-A,Mirex,0.6404703855514526
"MIE-A: Direct ligand interaction with nuclear hormone receptors (ERα/ERβ, AR) or interference with steroidogenic enzymes (e.g., CYP19A1) → receptor activation/antagonism or enzyme inhibition.",MIE-A,Mimosa,0.6360129714012146
"MIE-A: Direct ligand interaction with nuclear hormone receptors (ERα/ERβ, AR) or interference with steroidogenic enzymes (e.g., CYP19A1) → receptor activation/antagonism or enzyme inhibition.",MIE-A,Mimosine,0.6046059131622314
